INT Temp [°C];AUX Temp [°C];COMP Temp [°C];RELAY Temp [°C];INT Filter Temp [°C];AUX Filter Temp [°C];COMP Filter Temp [°C];RELAY Filter Temp [°C];Relay Control;Battery Charger;Power Dissipation [W];Relay Resistance [Ohm]
24.5467;24.1882;26.1737;37.3526;24.5518;24.1245;26.0878;37.3969;1.0000;0.0000;0.7242;0.0113
24.5980;24.0604;26.1997;37.4426;24.5516;24.1246;26.0893;37.3975;1.0000;0.0000;0.7242;0.0113
24.5980;24.0604;26.0437;37.5327;24.5537;24.1245;26.0898;37.3977;1.0000;0.0000;0.7242;0.0113
24.5980;24.1370;26.2257;37.3826;24.5535;24.1248;26.0907;37.3971;1.0000;0.0000;0.7242;0.0113
24.4954;24.1115;26.0697;37.4426;24.5527;24.1249;26.0913;37.3970;1.0000;0.0000;0.7242;0.0113
24.7007;24.1370;26.0437;37.4126;24.5532;24.1251;26.0912;37.3963;1.0000;0.0000;0.7242;0.0113
24.5467;24.0859;26.1737;37.6532;24.5528;24.1252;26.0913;37.3964;1.0000;0.0000;0.7242;0.0113
24.5723;24.1370;26.1737;37.4726;24.5528;24.1252;26.0910;37.3965;1.0000;0.0000;0.7242;0.0113
24.5723;24.1115;26.0957;37.5327;24.5535;24.1253;26.0900;37.3968;1.0000;0.0000;0.7242;0.0113
24.5467;23.9327;26.0437;37.3826;24.5542;24.1252;26.0892;37.3978;1.0000;0.0000;0.7242;0.0113
24.5723;24.0859;25.9398;37.4726;24.5542;24.1254;26.0901;37.3986;1.0000;0.0000;0.7242;0.0113
24.5723;24.0859;25.9917;37.2926;24.5545;24.1256;26.0910;37.3982;1.0000;0.0000;0.7242;0.0113
24.6493;24.0604;26.3299;37.5628;24.5538;24.1256;26.0921;37.4004;1.0000;0.0000;0.7242;0.0113
24.6750;24.1626;25.9917;37.1729;24.5549;24.1257;26.0932;37.4027;1.0000;0.0000;0.7242;0.0113
24.5723;23.9582;26.1217;37.5027;24.5522;24.1256;26.0939;37.4040;1.0000;0.0000;0.7241;0.0113
24.5210;24.1370;26.0957;37.5027;24.5526;24.1256;26.0931;37.4036;1.0000;0.0000;0.7241;0.0113
24.5210;24.1626;26.0697;37.2926;24.5541;24.1254;26.0939;37.4042;1.0000;0.0000;0.7241;0.0113
24.5467;24.1626;26.1217;37.5027;24.5536;24.1254;26.0951;37.4053;1.0000;0.0000;0.7241;0.0113
24.5467;24.0604;26.1477;37.3826;24.5538;24.1253;26.0952;37.4063;1.0000;0.0000;0.7241;0.0113
24.4954;24.0859;26.0177;37.3526;24.5546;24.1251;26.0954;37.4070;1.0000;0.0000;0.7241;0.0113
24.5467;24.0859;26.0437;37.4126;24.5551;24.1251;26.0943;37.4092;1.0000;0.0000;0.7241;0.0113
24.5723;24.0348;26.1737;37.3526;24.5551;24.1250;26.0953;37.4100;1.0000;0.0000;0.7241;0.0113
24.5210;24.0093;26.0957;37.4426;24.5544;24.1249;26.0947;37.4111;1.0000;0.0000;0.7240;0.0113
24.5467;24.0859;26.1217;37.4126;24.5549;24.1247;26.0968;37.4116;1.0000;0.0000;0.7240;0.0113
24.4698;24.0859;26.0957;37.2926;24.5552;24.1243;26.0976;37.4112;1.0000;0.0000;0.7240;0.0113
24.4954;24.1626;26.1217;37.2926;24.5552;24.1240;26.0985;37.4105;1.0000;0.0000;0.7241;0.0113
24.5723;23.9838;26.0957;37.4126;24.5560;24.1239;26.0982;37.4117;1.0000;0.0000;0.7240;0.0113
24.6236;23.9327;26.0957;37.5327;24.5557;24.1234;26.0980;37.4115;1.0000;0.0000;0.7240;0.0113
24.5210;23.8562;26.1737;37.4726;24.5551;24.1229;26.0988;37.4111;1.0000;0.0000;0.7240;0.0113
24.5467;23.9582;26.0177;37.5027;24.5563;24.1226;26.0985;37.4128;1.0000;0.0000;0.7240;0.0113
24.5467;24.0604;25.9917;37.5027;24.5568;24.1223;26.0979;37.4144;1.0000;0.0000;0.7240;0.0113
24.5980;23.9327;26.0957;37.3526;24.5571;24.1219;26.0989;37.4147;1.0000;0.0000;0.7240;0.0113
24.5467;23.9838;26.1477;37.4126;24.5577;24.1215;26.0992;37.4155;1.0000;0.0000;0.7240;0.0113
24.5467;23.8817;26.0957;37.3526;24.5564;24.1211;26.0998;37.4154;1.0000;0.0000;0.7240;0.0113
24.4698;24.0348;26.0957;37.3226;24.5565;24.1205;26.1001;37.4135;1.0000;0.0000;0.7240;0.0113
24.5467;24.0604;26.1997;37.3526;24.5574;24.1199;26.1008;37.4152;1.0000;0.0000;0.7240;0.0113
24.5723;24.0093;25.7842;37.4426;24.5579;24.1196;26.1012;37.4157;1.0000;0.0000;0.7240;0.0113
24.6493;24.0093;26.0177;37.3526;24.5602;24.1194;26.1020;37.4163;1.0000;0.0000;0.7240;0.0113
24.4954;24.0093;26.0957;37.4126;24.5605;24.1189;26.1021;37.4168;1.0000;0.0000;0.7240;0.0113
24.4954;23.9072;26.0177;37.5628;24.5610;24.1184;26.1044;37.4173;1.0000;0.0000;0.7240;0.0113
24.5723;24.0093;26.1737;37.3526;24.5627;24.1181;26.1027;37.4180;1.0000;0.0000;0.7240;0.0113
24.6750;24.0604;26.0697;37.5628;24.5636;24.1179;26.1031;37.4165;1.0000;0.0000;0.7240;0.0113
24.5980;24.0093;26.0957;37.3226;24.5624;24.1176;26.1035;37.4183;1.0000;0.0000;0.7240;0.0113
24.5723;23.9327;25.9917;37.4426;24.5639;24.1173;26.1050;37.4183;1.0000;0.0000;0.7240;0.0113
24.5467;23.9327;26.0697;37.3526;24.5642;24.1170;26.1043;37.4188;1.0000;0.0000;0.7239;0.0113
24.6236;23.9582;25.9917;37.5327;24.5651;24.1166;26.1045;37.4197;1.0000;0.0000;0.7239;0.0113
24.4441;23.8307;26.1737;37.4126;24.5647;24.1163;26.1063;37.4197;1.0000;0.0000;0.7239;0.0113
24.5467;24.0348;26.0957;37.3826;24.5635;24.1161;26.1068;37.4199;1.0000;0.0000;0.7239;0.0113
24.6750;24.0093;26.0957;37.3526;24.5649;24.1161;26.1082;37.4207;1.0000;0.0000;0.7239;0.0113
24.6236;24.1370;26.2257;37.2926;24.5653;24.1160;26.1096;37.4205;1.0000;0.0000;0.7239;0.0113
24.7520;24.1626;26.1737;37.5628;24.5664;24.1159;26.1115;37.4219;1.0000;0.0000;0.7239;0.0113
24.5723;24.0348;26.2518;37.4726;24.5668;24.1159;26.1126;37.4216;1.0000;0.0000;0.7239;0.0113
24.6236;24.0604;26.2257;37.5929;24.5668;24.1159;26.1119;37.4235;1.0000;0.0000;0.7239;0.0113
24.5210;24.1626;25.9917;37.3526;24.5657;24.1160;26.1115;37.4229;1.0000;0.0000;0.7239;0.0113
24.5723;24.0093;26.1477;37.4426;24.5655;24.1159;26.1118;37.4238;1.0000;0.0000;0.7239;0.0113
24.6236;24.1882;26.1217;37.5628;24.5664;24.1160;26.1122;37.4239;1.0000;0.0000;0.7239;0.0113
24.6750;24.1115;26.0957;37.5327;24.5675;24.1159;26.1133;37.4242;1.0000;0.0000;0.7239;0.0113
24.6750;24.1626;26.1477;37.4426;24.5676;24.1161;26.1139;37.4241;1.0000;0.0000;0.7239;0.0113
24.4954;24.2137;26.1737;37.4126;24.5680;24.1161;26.1140;37.4237;1.0000;0.0000;0.7239;0.0113
24.5210;24.1370;26.1477;37.4726;24.5692;24.1163;26.1149;37.4225;1.0000;0.0000;0.7239;0.0113
24.4954;24.1626;26.2257;37.4426;24.5694;24.1166;26.1158;37.4227;1.0000;0.0000;0.7239;0.0113
24.5723;24.1626;25.9917;37.4426;24.5705;24.1168;26.1154;37.4241;1.0000;0.0000;0.7239;0.0113
24.7777;24.1626;26.1997;37.4426;24.5714;24.1171;26.1166;37.4236;1.0000;0.0000;0.7239;0.0113
24.6236;24.0348;26.0437;37.5027;24.5723;24.1173;26.1166;37.4241;1.0000;0.0000;0.7239;0.0113
24.6750;23.9838;26.0697;37.5327;24.5719;24.1173;26.1172;37.4250;1.0000;0.0000;0.7239;0.0113
24.4698;24.0859;26.1737;37.4126;24.5707;24.1175;26.1176;37.4245;1.0000;0.0000;0.7239;0.0113
24.5467;24.1626;26.1737;37.4726;24.5699;24.1176;26.1178;37.4248;1.0000;0.0000;0.7239;0.0113
24.6236;24.0859;26.0437;37.3826;24.5699;24.1180;26.1180;37.4247;1.0000;0.0000;0.7239;0.0113
24.6750;24.0859;26.0437;37.4426;24.5706;24.1180;26.1186;37.4248;1.0000;0.0000;0.7239;0.0113
24.5467;24.1115;25.9917;37.5027;24.5699;24.1185;26.1170;37.4253;1.0000;0.0000;0.7239;0.0113
24.6750;24.0859;26.0957;37.2926;24.5706;24.1189;26.1161;37.4250;1.0000;0.0000;0.7239;0.0113
24.4441;24.1882;26.2257;37.3526;24.5693;24.1193;26.1174;37.4254;1.0000;0.0000;0.7239;0.0113
24.3417;24.1115;26.0957;37.5027;24.5692;24.1198;26.1178;37.4268;1.0000;0.0000;0.7238;0.0113
24.5210;24.1626;26.2257;37.2926;24.5691;24.1202;26.1186;37.4281;1.0000;0.0000;0.7238;0.0113
24.5467;24.2393;26.1997;37.4126;24.5696;24.1206;26.1192;37.4290;1.0000;0.0000;0.7238;0.0113
24.5210;24.2137;26.2257;37.5027;24.5702;24.1212;26.1196;37.4301;1.0000;0.0000;0.7238;0.0113
24.6236;24.2137;26.0957;37.5327;24.5716;24.1219;26.1201;37.4319;1.0000;0.0000;0.7238;0.0113
24.4954;24.1882;26.1477;37.6230;24.5716;24.1225;26.1206;37.4341;1.0000;0.0000;0.7237;0.0113
24.5467;24.2905;26.1477;37.5929;24.5716;24.1231;26.1222;37.4359;1.0000;0.0000;0.7237;0.0113
24.5467;24.1370;26.1737;37.5929;24.5713;24.1237;26.1231;37.4373;1.0000;0.0000;0.7237;0.0113
24.5210;24.1115;26.0437;37.5628;24.5711;24.1243;26.1234;37.4386;1.0000;0.0000;0.7237;0.0113
24.5980;24.2649;26.1217;37.4726;24.5709;24.1249;26.1245;37.4386;1.0000;0.0000;0.7237;0.0113
24.5210;24.2905;26.2257;37.4726;24.5711;24.1255;26.1246;37.4403;1.0000;0.0000;0.7237;0.0113
24.5210;24.1115;26.0957;37.5327;24.5727;24.1261;26.1265;37.4395;1.0000;0.0000;0.7237;0.0113
24.8034;24.2905;26.1477;37.3226;24.5732;24.1269;26.1263;37.4407;1.0000;0.0000;0.7236;0.0113
24.5467;24.2905;26.1217;37.2926;24.5722;24.1276;26.1255;37.4396;1.0000;0.0000;0.7237;0.0113
24.5723;24.2393;26.1217;37.3826;24.5715;24.1283;26.1236;37.4396;1.0000;0.0000;0.7237;0.0113
24.6750;24.3161;26.2257;37.4126;24.5714;24.1292;26.1232;37.4400;1.0000;0.0000;0.7237;0.0113
24.5467;24.3673;26.0957;37.4126;24.5708;24.1301;26.1233;37.4385;1.0000;0.0000;0.7237;0.0113
24.5210;24.4698;26.0437;37.5327;24.5711;24.1312;26.1230;37.4388;1.0000;0.0000;0.7237;0.0113
24.6750;24.4185;26.1737;37.5628;24.5717;24.1323;26.1239;37.4396;1.0000;0.0000;0.7237;0.0113
24.5467;24.2905;26.0697;37.3226;24.5720;24.1333;26.1238;37.4399;1.0000;0.0000;0.7237;0.0113
24.6750;24.2905;26.1217;37.3826;24.5719;24.1344;26.1250;37.4394;1.0000;0.0000;0.7237;0.0113
24.5980;24.4698;26.0437;37.5628;24.5729;24.1356;26.1253;37.4409;1.0000;0.0000;0.7236;0.0113
24.6493;24.2905;26.1997;37.5628;24.5736;24.1365;26.1263;37.4424;1.0000;0.0000;0.7236;0.0113
24.5723;24.4185;26.1217;37.5628;24.5746;24.1377;26.1268;37.4437;1.0000;0.0000;0.7236;0.0113
24.5210;24.3929;26.0957;37.4126;24.5752;24.1390;26.1268;37.4433;1.0000;0.0000;0.7236;0.0113
24.7777;24.5210;26.0957;37.4426;24.5758;24.1402;26.1269;37.4435;1.0000;0.0000;0.7236;0.0113
24.5467;24.4698;26.1217;37.4426;24.5746;24.1415;26.1280;37.4445;1.0000;0.0000;0.7236;0.0113
24.4698;24.5467;26.0697;37.4726;24.5754;24.1427;26.1282;37.4443;1.0000;0.0000;0.7236;0.0113
24.5980;24.4954;26.1737;37.2926;24.5760;24.1441;26.1297;37.4439;1.0000;0.0000;0.7236;0.0113
24.6493;24.4954;26.2518;37.5929;24.5774;24.1455;26.1306;37.4468;1.0000;0.0000;0.7236;0.0113
24.6236;24.3929;26.1997;37.5628;24.5783;24.1469;26.1307;37.4489;1.0000;0.0000;0.7235;0.0113
24.6236;24.5723;26.0437;37.4126;24.5774;24.1482;26.1311;37.4495;1.0000;0.0000;0.7235;0.0113
24.5210;24.4954;26.1997;37.3826;24.5767;24.1496;26.1310;37.4504;1.0000;0.0000;0.7235;0.0113
24.3417;24.6236;26.0437;37.4426;24.5768;24.1512;26.1311;37.4517;1.0000;0.0000;0.7235;0.0113
24.6236;24.3929;26.2257;37.6230;24.5776;24.1526;26.1322;37.4528;1.0000;0.0000;0.7235;0.0113
24.6236;24.4441;26.1737;37.5027;24.5784;24.1540;26.1329;37.4533;1.0000;0.0000;0.7235;0.0113
24.5467;24.4441;26.1737;37.5027;24.5780;24.1553;26.1333;37.4543;1.0000;0.0000;0.7235;0.0113
24.5210;24.5723;26.1477;37.4126;24.5795;24.1568;26.1335;37.4551;1.0000;0.0000;0.7235;0.0113
24.7007;24.5210;26.1217;37.5628;24.5800;24.1582;26.1337;37.4556;1.0000;0.0000;0.7234;0.0113
24.6750;24.4698;26.2257;37.4726;24.5800;24.1596;26.1346;37.4550;1.0000;0.0000;0.7235;0.0113
24.6750;24.5210;26.1997;37.4726;24.5803;24.1610;26.1349;37.4556;1.0000;0.0000;0.7234;0.0113
24.5467;24.3417;26.0437;37.4426;24.5806;24.1625;26.1346;37.4564;1.0000;0.0000;0.7234;0.0113
24.5980;24.5723;26.2257;37.4126;24.5811;24.1638;26.1348;37.4547;1.0000;0.0000;0.7235;0.0113
24.6750;24.5980;26.1477;37.5027;24.5819;24.1655;26.1357;37.4547;1.0000;0.0000;0.7235;0.0113
24.6236;24.3929;25.9917;37.4126;24.5809;24.1670;26.1356;37.4535;1.0000;0.0000;0.7235;0.0113
24.5980;24.5723;26.1217;37.5628;24.5791;24.1684;26.1354;37.4521;1.0000;0.0000;0.7235;0.0113
24.6236;24.6236;26.1737;37.4126;24.5793;24.1698;26.1353;37.4503;1.0000;0.0000;0.7235;0.0113
24.5467;24.6750;26.1477;37.5327;24.5790;24.1714;26.1356;37.4514;1.0000;0.0000;0.7235;0.0113
24.5980;24.5467;26.1737;37.4726;24.5793;24.1730;26.1362;37.4523;1.0000;0.0000;0.7235;0.0113
24.6750;24.5210;26.1217;37.4126;24.5793;24.1747;26.1364;37.4521;1.0000;0.0000;0.7235;0.0113
24.4185;24.6236;26.1997;37.5628;24.5789;24.1763;26.1377;37.4534;1.0000;0.0000;0.7235;0.0113
24.6750;24.4954;26.1997;37.4426;24.5789;24.1781;26.1385;37.4539;1.0000;0.0000;0.7235;0.0113
24.6750;24.5980;26.1737;37.5027;24.5800;24.1797;26.1391;37.4546;1.0000;0.0000;0.7235;0.0113
24.7777;24.5210;26.0697;37.5327;24.5811;24.1813;26.1380;37.4583;1.0000;0.0000;0.7234;0.0113
24.5210;24.4954;25.8879;37.5027;24.5804;24.1830;26.1370;37.4605;1.0000;0.0000;0.7234;0.0113
24.6236;24.5467;26.1217;37.6230;24.5806;24.1846;26.1366;37.4620;1.0000;0.0000;0.7234;0.0113
24.5980;24.5467;26.2778;37.5327;24.5807;24.1863;26.1380;37.4627;1.0000;0.0000;0.7234;0.0113
24.5723;24.6750;26.1477;37.4726;24.5799;24.1880;26.1378;37.4621;1.0000;0.0000;0.7234;0.0113
24.5980;24.5467;26.3820;37.4126;24.5801;24.1896;26.1398;37.4628;1.0000;0.0000;0.7234;0.0113
24.4441;24.5723;26.0957;37.3526;24.5795;24.1913;26.1410;37.4635;1.0000;0.0000;0.7233;0.0113
24.5980;24.5723;26.0697;37.3226;24.5799;24.1930;26.1402;37.4638;1.0000;0.0000;0.7233;0.0113
24.5723;24.6236;25.9917;37.5628;24.5804;24.1947;26.1407;37.4634;1.0000;0.0000;0.7233;0.0113
24.5723;24.6750;26.1997;37.4126;24.5802;24.1964;26.1407;37.4631;1.0000;0.0000;0.7233;0.0113
24.5467;24.6493;26.0437;37.5628;24.5804;24.1981;26.1420;37.4629;1.0000;0.0000;0.7233;0.0113
24.6750;24.5467;26.2518;37.4126;24.5822;24.1996;26.1445;37.4640;1.0000;0.0000;0.7233;0.0113
24.5723;24.4441;26.2257;37.5027;24.5837;24.2012;26.1463;37.4653;1.0000;0.0000;0.7233;0.0113
24.5980;24.5467;25.9917;37.3526;24.5847;24.2026;26.1470;37.4654;1.0000;0.0000;0.7233;0.0113
24.7007;24.4441;26.0697;37.1729;24.5851;24.2039;26.1465;37.4651;1.0000;0.0000;0.7233;0.0113
24.5467;24.4698;26.1997;37.4426;24.5854;24.2053;26.1477;37.4644;1.0000;0.0000;0.7233;0.0113
24.5210;24.5467;26.0957;37.5027;24.5864;24.2069;26.1484;37.4660;1.0000;0.0000;0.7233;0.0113
24.5980;24.5210;26.1217;37.5628;24.5868;24.2082;26.1485;37.4662;1.0000;0.0000;0.7233;0.0113
24.6750;24.5723;26.0957;37.3526;24.5871;24.2094;26.1489;37.4663;1.0000;0.0000;0.7233;0.0113
24.6236;24.5467;26.0957;37.5929;24.5870;24.2107;26.1487;37.4660;1.0000;0.0000;0.7233;0.0113
24.6236;24.3417;26.1217;37.4126;24.5879;24.2120;26.1483;37.4661;1.0000;0.0000;0.7233;0.0113
24.5467;24.5467;26.1737;37.5327;24.5861;24.2132;26.1496;37.4654;1.0000;0.0000;0.7233;0.0113
24.5980;24.3673;26.1477;37.7738;24.5856;24.2145;26.1504;37.4668;1.0000;0.0000;0.7233;0.0113
24.6750;24.5210;26.1737;37.5027;24.5862;24.2156;26.1505;37.4677;1.0000;0.0000;0.7233;0.0113
24.5467;24.4441;26.1737;37.4726;24.5865;24.2168;26.1513;37.4682;1.0000;0.0000;0.7233;0.0113
24.5210;24.4441;26.1477;37.5628;24.5871;24.2179;26.1520;37.4689;1.0000;0.0000;0.7233;0.0113
24.6750;24.5210;26.0957;37.5027;24.5868;24.2191;26.1511;37.4693;1.0000;0.0000;0.7233;0.0113
24.6493;24.4441;26.2257;37.5929;24.5867;24.2202;26.1503;37.4650;1.0000;0.0000;0.7233;0.0113
24.7263;24.4441;26.1477;37.5327;24.5887;24.2216;26.1501;37.4667;1.0000;0.0000;0.7233;0.0113
24.6750;24.5210;26.1997;37.4726;24.5868;24.2229;26.1502;37.4674;1.0000;0.0000;0.7233;0.0113
24.6493;24.5467;26.1737;37.5327;24.5860;24.2242;26.1504;37.4681;1.0000;0.0000;0.7233;0.0113
24.5467;24.5723;26.1217;37.4126;24.5843;24.2252;26.1493;37.4678;1.0000;0.0000;0.7233;0.0113
24.5467;24.5723;26.1997;37.4126;24.5842;24.2266;26.1507;37.4691;1.0000;0.0000;0.7233;0.0113
24.5723;24.5980;26.1477;37.5929;24.5850;24.2280;26.1511;37.4701;1.0000;0.0000;0.7233;0.0113
24.4954;24.5467;26.1477;37.5929;24.5838;24.2292;26.1512;37.4701;1.0000;0.0000;0.7233;0.0113
24.6750;24.6493;26.2518;37.4126;24.5840;24.2306;26.1519;37.4702;1.0000;0.0000;0.7232;0.0113
24.5723;24.6493;26.2778;37.5327;24.5842;24.2318;26.1526;37.4712;1.0000;0.0000;0.7232;0.0113
24.7263;24.5467;26.0957;37.6833;24.5857;24.2333;26.1534;37.4730;1.0000;0.0000;0.7232;0.0113
24.6750;24.5980;26.0437;37.5027;24.5869;24.2348;26.1535;37.4757;1.0000;0.0000;0.7232;0.0113
24.6236;24.6750;26.1477;37.3826;24.5866;24.2363;26.1536;37.4766;1.0000;0.0000;0.7232;0.0113
24.5980;24.5980;26.0957;37.5929;24.5870;24.2376;26.1535;37.4776;1.0000;0.0000;0.7231;0.0113
24.5467;24.5723;26.0697;37.4126;24.5870;24.2392;26.1545;37.4769;1.0000;0.0000;0.7232;0.0113
24.6750;24.8291;26.3038;37.4126;24.5872;24.2408;26.1554;37.4774;1.0000;0.0000;0.7232;0.0113
24.6493;24.7007;26.2778;37.5628;24.5883;24.2426;26.1564;37.4779;1.0000;0.0000;0.7231;0.0113
24.4954;24.6493;26.1477;37.4726;24.5890;24.2443;26.1570;37.4775;1.0000;0.0000;0.7232;0.0113
24.5723;24.6493;26.2257;37.3526;24.5899;24.2461;26.1585;37.4775;1.0000;0.0000;0.7232;0.0113
24.5980;24.5723;26.4341;37.2926;24.5893;24.2477;26.1597;37.4769;1.0000;0.0000;0.7232;0.0113
24.5980;24.6750;26.0437;37.4726;24.5899;24.2493;26.1599;37.4746;1.0000;0.0000;0.7232;0.0113
24.5980;24.7263;26.1217;37.5027;24.5910;24.2510;26.1601;37.4752;1.0000;0.0000;0.7232;0.0113
24.5980;24.7777;26.1997;37.4726;24.5913;24.2529;26.1613;37.4758;1.0000;0.0000;0.7232;0.0113
24.5980;24.7007;26.2778;37.5327;24.5916;24.2546;26.1613;37.4775;1.0000;0.0000;0.7232;0.0113
24.5467;24.7263;26.2778;37.4726;24.5912;24.2563;26.1619;37.4768;1.0000;0.0000;0.7232;0.0113
24.6493;24.6493;26.0437;37.4726;24.5910;24.2580;26.1618;37.4775;1.0000;0.0000;0.7232;0.0113
24.6493;24.7777;26.1477;37.4726;24.5910;24.2599;26.1615;37.4791;1.0000;0.0000;0.7231;0.0113
24.6493;24.6750;26.1737;37.3526;24.5929;24.2617;26.1615;37.4793;1.0000;0.0000;0.7231;0.0113
24.5467;24.7007;26.2257;37.5027;24.5926;24.2636;26.1606;37.4795;1.0000;0.0000;0.7231;0.0113
24.5467;24.7520;26.1737;37.4426;24.5912;24.2655;26.1602;37.4798;1.0000;0.0000;0.7231;0.0113
24.5980;24.7263;26.1737;37.2926;24.5911;24.2673;26.1611;37.4790;1.0000;0.0000;0.7231;0.0113
24.4954;24.7777;26.2257;37.4426;24.5905;24.2693;26.1612;37.4796;1.0000;0.0000;0.7231;0.0113
24.5467;24.6750;26.1997;37.5628;24.5913;24.2711;26.1606;37.4805;1.0000;0.0000;0.7231;0.0113
24.5467;24.7520;26.1997;37.4726;24.5899;24.2732;26.1614;37.4807;1.0000;0.0000;0.7231;0.0113
24.7263;24.7777;26.1997;37.5027;24.5922;24.2750;26.1614;37.4818;1.0000;0.0000;0.7231;0.0113
24.6493;24.6750;26.1477;37.4126;24.5915;24.2770;26.1617;37.4822;1.0000;0.0000;0.7231;0.0113
24.5467;24.7520;26.1997;37.5027;24.5924;24.2791;26.1618;37.4838;1.0000;0.0000;0.7231;0.0113
24.6750;24.7777;26.2257;37.5327;24.5941;24.2810;26.1625;37.4853;1.0000;0.0000;0.7230;0.0113
24.5723;24.6493;26.2778;37.4726;24.5941;24.2828;26.1636;37.4849;1.0000;0.0000;0.7231;0.0113
24.5467;24.7263;25.9917;37.5628;24.5940;24.2846;26.1637;37.4853;1.0000;0.0000;0.7230;0.0113
24.5723;24.8805;26.3038;37.5628;24.5938;24.2864;26.1654;37.4862;1.0000;0.0000;0.7230;0.0113
24.4954;24.7520;26.1997;37.8040;24.5943;24.2883;26.1659;37.4865;1.0000;0.0000;0.7230;0.0113
24.7777;24.6493;25.9917;37.5027;24.5949;24.2903;26.1656;37.4860;1.0000;0.0000;0.7230;0.0113
24.6750;24.9835;26.1997;38.2283;24.5966;24.2923;26.1671;37.4893;1.0000;0.0000;0.7230;0.0113
24.4441;24.7263;26.1737;37.4126;24.5957;24.2944;26.1666;37.4880;1.0000;0.0000;0.7230;0.0113
24.6236;24.7520;26.0957;37.5929;24.5960;24.2963;26.1676;37.4892;1.0000;0.0000;0.7230;0.0113
24.6750;24.8805;26.1477;37.5327;24.5967;24.2983;26.1678;37.4905;1.0000;0.0000;0.7230;0.0113
24.6750;24.8805;26.1997;37.5027;24.5960;24.3003;26.1681;37.4906;1.0000;0.0000;0.7230;0.0113
24.4954;24.7263;26.1997;37.6833;24.5949;24.3024;26.1686;37.4932;1.0000;0.0000;0.7229;0.0113
24.7007;24.7520;26.1997;37.4126;24.5958;24.3043;26.1688;37.4932;1.0000;0.0000;0.7229;0.0113
24.7777;24.9320;26.2778;37.4126;24.5965;24.3062;26.1696;37.4940;1.0000;0.0000;0.7229;0.0113
24.4954;24.7520;26.1477;37.6833;24.5977;24.3080;26.1699;37.4955;1.0000;0.0000;0.7229;0.0113
24.6493;24.6493;26.2257;37.4126;24.5974;24.3098;26.1698;37.4961;1.0000;0.0000;0.7229;0.0113
24.6750;24.7007;26.2257;37.5027;24.5979;24.3114;26.1708;37.4983;1.0000;0.0000;0.7229;0.0113
24.5980;24.7263;25.9917;37.6230;24.5986;24.3132;26.1702;37.5002;1.0000;0.0000;0.7228;0.0113
24.6236;24.8291;26.0957;37.5327;24.5983;24.3149;26.1699;37.5020;1.0000;0.0000;0.7228;0.0113
24.5980;24.7263;26.0957;37.5628;24.5991;24.3167;26.1703;37.5040;1.0000;0.0000;0.7228;0.0113
24.5980;24.6493;26.1217;37.4726;24.5993;24.3184;26.1713;37.5051;1.0000;0.0000;0.7228;0.0113
24.5980;24.8034;26.3559;37.3526;24.5994;24.3201;26.1720;37.5050;1.0000;0.0000;0.7228;0.0113
24.7263;24.7777;26.0957;37.5628;24.6005;24.3218;26.1711;37.5045;1.0000;0.0000;0.7228;0.0113
24.5723;24.6493;26.1217;37.3826;24.5989;24.3234;26.1697;37.5029;1.0000;0.0000;0.7228;0.0113
24.7777;24.7520;26.1997;37.5327;24.5987;24.3248;26.1703;37.5012;1.0000;0.0000;0.7228;0.0113
24.6236;24.7007;26.1997;37.5327;24.5991;24.3265;26.1718;37.5025;1.0000;0.0000;0.7228;0.0113
24.6493;24.8805;26.3299;37.5327;24.5994;24.3283;26.1724;37.5033;1.0000;0.0000;0.7228;0.0113
24.6236;24.7263;26.2257;37.6230;24.6009;24.3299;26.1721;37.5047;1.0000;0.0000;0.7228;0.0113
24.5723;24.9063;26.1997;37.5628;24.6010;24.3316;26.1720;37.5075;1.0000;0.0000;0.7227;0.0113
24.6493;24.8291;26.2257;37.5327;24.6009;24.3334;26.1718;37.5067;1.0000;0.0000;0.7228;0.0113
24.6236;24.8548;26.1737;37.5027;24.6004;24.3352;26.1726;37.5039;1.0000;0.0000;0.7228;0.0113
24.6236;24.8291;26.1737;37.4726;24.5991;24.3370;26.1716;37.5038;1.0000;0.0000;0.7228;0.0113
24.5980;24.8548;26.2778;37.5327;24.5991;24.3389;26.1728;37.5044;1.0000;0.0000;0.7228;0.0113
24.5980;24.8548;26.1217;37.6833;24.5982;24.3407;26.1737;37.5063;1.0000;0.0000;0.7228;0.0113
24.6236;24.9835;26.1737;37.5027;24.5987;24.3427;26.1732;37.5075;1.0000;0.0000;0.7227;0.0113
24.6493;24.8034;26.3299;37.4126;24.5989;24.3447;26.1750;37.5065;1.0000;0.0000;0.7228;0.0113
24.6493;24.7520;26.3038;37.5027;24.6009;24.3467;26.1766;37.5073;1.0000;0.0000;0.7227;0.0113
24.7007;24.8805;26.1737;37.4726;24.6013;24.3490;26.1761;37.5074;1.0000;0.0000;0.7227;0.0113
24.6493;24.8034;26.2257;37.5327;24.6022;24.3508;26.1762;37.5064;1.0000;0.0000;0.7228;0.0113
24.5723;24.8548;26.1477;37.5327;24.6028;24.3530;26.1766;37.5046;1.0000;0.0000;0.7228;0.0113
24.6493;24.8805;26.0957;37.7135;24.6035;24.3549;26.1765;37.5045;1.0000;0.0000;0.7228;0.0113
24.5980;24.8291;26.2518;37.4726;24.6035;24.3569;26.1782;37.5055;1.0000;0.0000;0.7228;0.0113
